"Record ID","Deal Name","Project ID","Tier 1 (Reseller)","Tier 2 (Reseller Sales Org)","AADT (site)","Deal Stage","State (install site)","Country (install site)","Latitude/Longitude (install site)","Postal Code (install site)"
"15402267213","Peak Integration, LLC, Love's 307","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","GA","USA","33.20898240539288, -84.05772784559659","30233"
"15402289270","Peak Integration, LLC, Love's 603","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL","USA","30.516874399116933, -81.63308028984933","32218"
"15402156956","Peak Integration, LLC, Love's 657","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","SC","USA","33.9547736576499, -80.99429401673893","29201"
"15402156817","Peak Integration, LLC, Love's 495","","Apex Omnisource","MCSS, LLC","94500","3. Contracts & Committments","FL","USA","26.714085798931354, -81.81515604577034","33917"
"15402077046","Peak Integration, LLC, Love's 893","","Apex Omnisource","MCSS, LLC","95600","3. Contracts & Committments","GA","USA","32.1030597940799, -81.19467547446423","31408"
"15394237300","Peak Integration, LLC, Love's 359","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","GA","USA","34.11923465138787, -84.74299573737002"," 30121"
"15393682443","Peak Integration, LLC, Love's 704","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","IA","USA","41.04629080937868, -95.82745843184045","51561"
"15393271642","Peak Integration, LLC, Love's 228","","Apex Omnisource","MCSS, LLC","101500","3. Contracts & Committments","FL","USA","","33868"
"15393271598","Peak Integration, LLC, Love's 283","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","32.9181215377223, -96.41921766094588","75087"
"15393271425","Peak Integration, LLC, Love's 435","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","VA","USA","37.937846627349536, -77.46620484544532","22546"
"15392994826","Peak Integration, LLC, Love's 667","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","NC","USA","36.06814763570863, -79.31320360502392","27302"
"15392994136","Peak Integration, LLC, Love's 518","","Apex Omnisource","MCSS, LLC","","1. Qualifications","UT","USA","40.16473895297057, -111.65085265886174","84663"
"15377101460","Hartsfield-Jackson Atlanta International Airport (ATL) - 6000 North Terminal Parkway","","Apex Omnisource","MCSS, LLC","","1. Qualifications","GA","USA","","30320"
"15377101314","Baltimore Washington International Airport (BWIA) - 7050 Friendship Road","","Apex Omnisource","MCSS, LLC","","1. Qualifications","MD","USA","","21240"
"15377114467","Peak Integration, LLC, Love's 333","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","SC","USA","35.00056923124808, -80.97818183204718","29708"
"15377114190","Peak Integration, LLC, Love's 432","","Apex Omnisource","MCSS, LLC","","1. Qualifications","WI","USA","42.871279505180574, -87.94098001827736","53154"
"15376835158","Peak Integration, LLC, Love's 457","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","AR","USA","34.657104527028, -92.41294238788217","72210"
"15376834102","Peak Integration, LLC, Love's 427","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","OH","USA","39.73391323366721, -84.20915808955834","45417"
"15375832651","Peak Integration, LLC, Love's 211","","Apex Omnisource","MCSS, LLC","","1. Qualifications","OK","USA","35.37807942787055, -97.49587811854065","73149"
"15375830658","EBJM, LLC - 1515 S Myrtle Ave","","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","CA","USA","34.13470000365715, -118.00125609438876","91016"
"15376469598","EBJM, LLC - 4005 N Eagle Rock Blvd","","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","CA","USA","34.12062490132634, -118.22893258913746","90065"
"15376469418","EBJM, LLC - 17453 S Central Ave","","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","CA","USA","33.87240891941471, -118.24912327927798","90746"
"15376469157","EBJM, LLC - 12500 Sherman Way","","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","CA","USA","34.20080640337244, -118.40571315740577","91605"
"15375829809","EBJM, LLC - 800 North Sepulveda Blvd","","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","CA","USA","34.078131649946485, -118.46944831886658","90049"
"15375695277","(Cancelled)EBJM, LLC - 15410 Ventura Blvd","","Apex Omnisource","SVR-Surge Venture Resellers","47901"," Deal Lost","CA","USA","34.154013708549144, -118.46923391963952","91403"
"15376468405","EBJM, LLC - 7214 Whitsett Ave","","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","CA","USA","34.202011836321, -118.40460208127587","91605"
"15375694708","EBJM, LLC - 5975 Centinela Ave","","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","CA","USA","33.97773164456023, -118.38654641580108","90045"
"15376467874","EBJM, LLC - 6150 East Telegraph Rd","","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","CA","USA","33.99711072997488, -118.1458486705214","90040"
"15376332427","Peak Integration, LLC, Love's 606","","Apex Omnisource","MCSS, LLC","","1. Qualifications","IL","USA","41.599887693612715, -87.58022454716058","60473"
"15375539073","Jobstown Holdings - 1120 McRae Boulevard","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","79925"
"15375470938","Jobstown Holdings - 8080 Gateway Boulevard East","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","79007"
"15375538515","Jobstown Holdings - 4900 Haynesworth Ave","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","79903"
"15375538304","Jobstown Holdings - 5905 Tejas Drive","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","79905"
"15375349943","Jobstown Holdings - 7700 Gateway Boulevard","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","79915"
"15375349167","RWC Digital LLC (TG) - 2105 Buchtel Blvd S, Denver, CO 80210","","Apex Omnisource","RevStream","","1. Qualifications","CO","USA","","80210"
"15375349037","Peak Integration, LLC, Love's 714","","Apex Omnisource","MCSS, LLC","","1. Qualifications","NC","USA","35.25554227114147, -80.98078286087426","28214"
"15375364450","Peak Integration, LLC, Love's 210","","Apex Omnisource","MCSS, LLC","","1. Qualifications","NM","USA","35.10745135878581, -106.6489409473844","87102"
"15375363638","Peak Integration, LLC, Love's 223","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","37.75582435253657, -121.14155064545162","95366"
"15375363478","(CANCELLED)Griswold LLC - (TG) 1363 Klondike Rd SW, Conyers, GA 30094","","Apex Omnisource","RevStream","154031"," Deal Lost","GA","USA","","30094"
"15375347223","Boulder Creek Communications LLC - 5430 W Layton Ave","","Apex Omnisource","RevStream","","3. Contracts & Committments","WI","USA","42.96168875224659, -87.98261290313978","53220"
"15375362933","Boulder Creek Communications LLC - 616 Leon Sullivan Way","","Apex Omnisource","RevStream","","3. Contracts & Committments","WV","USA","38.351851173951786, -81.62536603215891","25301"
"15375347050","Boulder Creek Communications LLC - 1999 W North Temple St","","Apex Omnisource","RevStream","","3. Contracts & Committments","UT","USA","40.77077567671531, -111.94846838788888","84116"
"15375346995","Boulder Creek Communications LLC - 1345 N 200 E","","Apex Omnisource","RevStream","","3. Contracts & Committments","UT","USA","40.12773274599547, -111.65160536092552","84660"
"15375346838","Boulder Creek Communications LLC - 4245 Airport Rd","","Apex Omnisource","RevStream","","1. Qualifications","UT","USA","41.1867888098624, -112.0127626320481","63021"
"15375346802","Peak Integration, LLC, Love's 410","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","39.90781345835148, -122.19640780489262","96021"
"15374987280","Boulder Creek Communications LLC - 25553 US-59","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","30.076807562682596, -95.24297165687274","77365"
"15375250456","Boulder Creek Communications LLC - 135 Bunton Creek Rd","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","30.009560121949907, -97.86012322373499","78640"
"15375250311","Peak Integration, LLC, Love's 315","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","29.798444049563734, -95.26871111870382","77013"
"15374986754","Boulder Creek Communications LLC - 1900 N Loop W Fwy","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","29.81228284573508, -95.43598451710471","77018"
"15375250247","Boulder Creek Communications LLC - 2740 N State Hwy 360 Service Rd E","","Apex Omnisource","RevStream","","3. Contracts & Committments","TX","USA","32.7967228194858, -97.0551203087763","75050"
"15374986291","Boulder Creek Communications LLC - 10740 N Central Expy","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","32.89460643033931, -96.76790733235049","75231"
"15374986155","Boulder Creek Communications LLC - 1010 S Ponds Dr","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","29.547965443589607, -95.14589780361798","77598"
"15374825638","Peak Integration, LLC,  Love's 344","","Apex Omnisource","MCSS, LLC","55000","3. Contracts & Committments","TN","USA","35.07536250376934, -89.95087894553934","38118"
"15374836305","Peak Integration, LLC, Love's 294","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","32.640983661838064, -96.8392240456134","75232"
"15374825339","Boulder Creek Communications LLC - 12001 South Fwy","","Apex Omnisource","RevStream","","3. Contracts & Committments","TX","USA","32.583804183423645, -97.31810386477181","76028"
"15374825269","Boulder Creek Communications LLC - 2001 Interstate 635 Service Rd","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","32.90864614427388, -96.91027747467956","75234"
"15374834868","Peak Integration, LLC, Love's 417","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","IN","USA","41.561939370637766, -87.35668897599713","46408"
"15374834567","Peak Integration, LLC, Love's 429","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TN","USA","36.20607354245493, -86.77163573200852","37207"
"15374834469","Boulder Creek Communications LLC - 2000 E Airport Fwy","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","32.835916405713746, -96.91669308232667","75061"
"15374834338","Boulder Creek Communications LLC - 17000 Northwest Fwy","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","29.886041612974864, -95.57676604593773","77040"
"15374823057","Boulder Creek Communications LLC - 10602 East Fwy","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","29.773408164895343, -95.24150807662267","77029"
"15374833793","Boulder Creek Communications LLC - 1409 I-45","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","30.285152825126683, -95.45952987808612","77301"
"15374833736","Boulder Creek Communications LLC - 24800 Interstate 45 N","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","30.122429454475178, -95.44121047476601","77386"
"15374833675","Boulder Creek Communications LLC - 23420 I-45","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","30.102267494144684, -95.43448180360181","77373"
"15374671247","Boulder Creek Communications LLC - 1105 Central Expy N","","Apex Omnisource","RevStream","","3. Contracts & Committments","TX","USA","33.11607794035574, -96.6730625458377","75013"
"15374822666","Boulder Creek Communications LLC - 1000 MacArthur Blvd","","Apex Omnisource","RevStream","","3. Contracts & Committments","TX","USA","32.76445977782866, -96.95930054584909","75050"
"15374822533","Boulder Creek Communications LLC - 3197 Farrisview Blvd","","Apex Omnisource","RevStream","","1. Qualifications","TN","USA","35.0777482560557, -89.95660174577178","38118"
"15374686630","Boulder Creek Communications LLC - 233 Long Hollow Pike","","Apex Omnisource","RevStream","","1. Qualifications","TN","USA","36.323045566765, -86.70625131873913","37072"
"15374670937","Boulder Creek Communications LLC - 3431 Murphy Rd","","Apex Omnisource","RevStream","","3. Contracts & Committments","TN","USA","36.13956266123148, -86.82216253224006","37203"
"15374686520","Boulder Creek Communications LLC - 2361 S Church St","","Apex Omnisource","RevStream","","3. Contracts & Committments","TN","USA","35.81058477882325, -86.39282543225174","37130"
"15374670692","Boulder Creek Communications LLC - 1801 Dixiana Rd","","Apex Omnisource","RevStream","","3. Contracts & Committments","SC","USA","33.93166880686556, -81.06845854581071","29172"
"15374670609","Boulder Creek Communications LLC - 2949 Vare Ave","","Apex Omnisource","RevStream","","1. Qualifications","PA","USA","39.92816504736834, -75.19547253209821","19145"
"15374685963","Market Force Solutions - 500 N Lamar Blvd #120","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","30.27056325032147, -97.7547989129986","78703"
"15374670132","Market Force Solutions - 6223 Grover St","","Apex Omnisource","RevStream","","1. Qualifications","NE","USA","41.22461801608615, -96.00872055905627","68106"
"15374669956","Market Force Solutions - 8121 Research Blvd","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","30.353495988854117, -97.71413147013344","78758"
"15374669915","Peak Integration, LLC, Love's 419","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","29.79760805088652, -95.36979843219835","77009"
"15374685696","Market Force Solutions - 5000 W Slaughter Ln","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","30.200917144345038, -97.8649336026931","78749"
"15374669751","Market Force Solutions - 3711 S MoPac Expy Bldg.1, Ste 400","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","30.246064005262507, -97.80439253315785","78735"
"15374685519","Market Force Solutions - 2200 W 35th St Bldg 58","","Apex Omnisource","RevStream","","1. Qualifications","TX","USA","30.320250096621933, -97.75660462528609","78703"
"15374669608","Peak Integration, LLC, Love's 448","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","WA","USA","47.2448217863481, -122.38480765829945","98424"
"15373919625","Peak Integration, LLC, Love's 659","","Apex Omnisource","MCSS, LLC","","1. Qualifications","AZ","USA","","85353"
"15373918210","Klok Applications, LLC - 1609 W Garvey Ave N","","Apex Omnisource","RevStream","","1. Qualifications","CA","USA","34.07317,-117.94024","91790"
"15373824818","EBJM, LLC - 15610 Boyle Ave","","Apex Omnisource","SVR-Surge Venture Resellers","224367","1. Qualifications","CA","USA","34.06527080866597, -117.46397598378914","92337"
"15373824419","EBJM, LLC - 15598 Boyle Ave","","Apex Omnisource","SVR-Surge Venture Resellers","224367","1. Qualifications","CA","USA","34.06518230291476, -117.46491039867772","92337"
"15373824272","EBJM, LLC - 8998 Hyssop Dr","","Apex Omnisource","SVR-Surge Venture Resellers","196493","1. Qualifications","CA","USA","34.09112553110339, -117.5432405308335","91730"
"15372232480","(CANCELED DUE TO CELL TOWER PLACEMENT) TREB_535 PLASAMOUR DR NE ATLANTA GA 30324_LEASE","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","GA","USA","33.81261908897043, -84.37156680475925","30324"
